#2th	#Int
45.770	165.78049
45.772	167.10976
45.774	166.46341
45.776	166.08696
45.777	164.02778
45.778	166.47368
45.779	165.90909
45.780	166.42308
45.781	164.92857
45.783	165.02564
45.784	156.00000
45.785	162.73077
45.786	151.25000
45.787	165.33333
45.788	160.25000
45.790	163.91463
45.792	158.17073
45.794	165.28049
45.796	163.04762
45.797	163.45000
45.798	160.05172
45.799	159.62500
45.800	165.91304
45.801	166.61111
45.803	163.51220
45.805	161.56410
45.806	164.00000
45.807	165.43590
45.808	167.75000
45.810	163.78049
45.812	163.62195
45.814	164.87805
45.816	162.44828
45.817	164.41667
45.818	163.51852
45.819	169.50000
45.820	163.97368
45.821	167.00000
45.823	161.76923
45.824	172.00000
45.825	163.41463
45.827	165.82857
45.828	169.16667
45.830	164.59756
45.831	162.00000
45.832	160.84615
45.834	164.92683
45.836	167.18519
45.837	166.42857
45.838	163.41379
45.839	164.25000
45.840	165.40741
45.841	159.92857
45.843	164.86585
45.845	166.04878
45.847	164.19512
45.849	158.26667
45.850	165.42308
45.851	162.18182
45.852	166.33333
45.854	164.85366
45.856	163.10606
45.857	167.68750
45.858	164.21622
45.859	166.00000
45.860	164.69565
45.861	165.13889
45.863	165.19512
45.865	166.29268
45.867	164.92683
45.869	169.94444
45.870	162.39062
45.871	172.56522
45.872	162.61111
45.874	164.75610
45.876	163.64516
45.877	160.60000
45.878	167.68571
45.879	163.91667
45.880	165.74194
45.881	161.00000
45.883	163.35366
45.885	166.07317
45.887	164.43590
45.888	166.50000
45.889	162.21739
45.890	165.83333
45.891	165.50000
45.892	165.30000
45.894	164.48780
45.896	164.05714
45.897	166.83333
45.898	164.73171
45.900	164.16667
45.901	165.71429
45.903	165.12195
45.905	166.48780
45.907	164.90244
45.909	163.26316
45.910	167.34091
45.911	165.68966
45.912	174.41667
45.913	166.65385
45.914	164.26786
45.916	166.53846
45.917	151.00000
45.918	166.97436
45.919	171.75000
45.920	166.33333
45.921	160.25000
45.923	165.79268
45.925	166.17073
45.927	164.32927
45.929	163.89655
45.930	170.41667
45.931	168.40909
45.932	162.68750
45.933	154.00000
45.934	163.75000
45.936	166.17949
45.937	163.75000
45.938	168.41463
45.940	160.80645
45.941	166.65000
45.943	166.31707
45.944	172.20000
45.945	165.94231
45.947	163.36549
45.949	166.74074
45.950	167.71429
45.951	168.61290
45.952	166.30000
45.953	165.55263
45.954	158.15909
45.956	167.82927
45.958	168.74390
45.960	163.61145
45.961	167.88100
45.962	168.88462
45.963	168.89286
45.964	167.92308
45.965	170.14286
45.967	164.71951
45.969	169.75758
45.970	170.75000
45.971	169.95946
45.972	173.25000
45.973	169.34885
45.974	169.90375
45.976	169.57317
45.978	171.12195
45.980	169.16216
45.981	162.37500
45.982	169.57143
45.983	169.11765
45.984	167.73913
45.985	171.58333
45.987	169.78049
45.989	168.74286
45.990	169.66667
45.991	167.20000
45.992	170.83333
45.993	170.21739
45.994	169.77778
45.996	168.56098
45.998	169.34146
46.000	167.54286
46.001	186.16667
46.002	167.76190
46.003	169.10000
46.004	170.76190
46.005	171.15000
46.007	172.41463
46.009	167.62857
46.010	172.00000
46.011	171.04878
46.013	170.84211
46.014	177.77273
46.016	170.23171
46.018	171.14634
46.020	173.61538
46.021	175.25000
46.022	170.63158
46.023	173.54545
46.024	171.20000
46.025	171.62500
46.027	172.82927
46.029	170.10256
46.030	174.75000
46.031	171.48718
46.032	173.50000
46.033	170.70370
46.034	174.78571
46.036	168.46341
46.038	169.52439
46.040	171.05405
46.041	174.25000
46.042	169.32759
46.043	167.75000
46.044	167.21212
46.045	168.50000
46.047	170.51220
46.049	168.71795
46.050	180.00000
46.051	167.20732
46.053	170.00000
46.054	168.83333
46.056	168.81707
46.057	173.26667
46.058	163.30769
46.060	168.42683
46.062	168.22581
46.063	168.80000
46.064	171.67742
46.065	167.70000
46.067	167.19512
46.069	169.62195
46.071	174.46341
46.073	169.04000
46.074	168.09375
46.075	171.53846
46.076	170.57143
46.077	175.04545
46.078	172.00000
46.080	170.38462
46.081	165.50000
46.082	172.67241
46.083	167.29167
46.084	171.48649
46.085	168.25000
46.087	171.31707
46.089	171.31707
46.091	169.20732
46.093	172.70968
46.094	171.80000
46.095	172.88889
46.096	168.62500
46.097	165.39130
46.098	169.61111
46.100	168.59756
46.102	168.18919
46.103	164.25000
46.104	166.88571
46.105	169.91667
46.106	163.69231
46.107	165.17857
46.109	167.84146
46.111	167.41463
46.113	164.91379
46.114	168.58333
46.115	170.08696
46.116	165.05556
46.117	166.64815
46.118	166.75000
46.120	167.26829
46.122	168.25714
46.123	171.91667
46.124	165.95122
46.126	166.83333
46.127	165.36842
46.129	169.70732
46.131	164.78049
46.133	164.68571
46.134	157.83333
46.135	165.30952
46.136	167.02500
46.137	163.60000
46.138	163.62500
46.140	164.40244
46.142	162.58537
46.144	166.48718
46.145	165.50000
46.146	168.36364
46.147	163.93333
46.149	165.01220
46.151	169.26829
46.153	167.81818
46.154	164.00000
46.155	166.28000
46.156	169.25000
46.157	166.61290
46.158	165.50000
46.160	169.02439
46.162	166.55128
46.163	174.25000
46.164	163.41463
46.166	169.97619
46.167	166.67500
46.169	166.41463
46.170	168.26667
46.171	162.15385
46.173	169.24324
46.174	153.50000
46.175	164.87097
46.176	168.30000
46.177	166.89655
46.178	161.66667
46.180	166.90244
46.182	165.00000
46.184	166.15854
46.186	167.29412
46.187	165.25000
46.188	167.36667
46.189	165.78846
46.190	160.00000
46.191	168.90625
46.193	166.58571
46.194	167.58333
46.195	168.51613
46.196	165.30000
46.197	167.21622
46.198	167.75000
46.200	167.36585
46.202	167.90244
46.204	167.58537
46.206	167.18000
46.207	165.90625
46.208	166.00000
46.209	168.83333
46.210	167.00000
46.211	165.28846
46.213	165.59459
46.214	169.75000
46.215	168.35135
46.216	164.25000
46.217	164.37143
46.218	163.50000
46.220	167.63415
46.222	167.82927
46.224	165.90244
46.226	171.23810
46.227	167.20000
46.228	166.54000
46.229	166.46875
46.230	165.68000
46.231	170.50000
46.233	170.65854
46.235	164.57143
46.236	168.83333
46.237	168.54878
46.240	172.04878
46.242	167.86585
46.244	169.53659
46.246	172.17241
46.247	173.45833
46.248	167.85185
46.249	175.71429
46.250	170.65217
46.251	168.97222
46.253	172.02564
46.254	193.00000
46.255	170.59756
46.257	170.25641
46.258	171.00000
46.260	170.25610
46.262	170.65854
46.264	171.97561
46.266	167.88000
46.267	166.81250
46.268	170.30000
46.269	170.28125
46.270	174.35484
46.271	171.50000
46.273	169.86585
46.275	169.92683
46.277	173.06098
46.279	171.45455
46.280	172.56667
46.282	171.96341
46.283	171.63636
46.284	172.76667
46.286	171.18182
46.287	174.81250
46.288	174.39394
46.289	172.37500
46.290	171.65517
46.291	178.70833
46.293	171.51220
46.295	172.51220
46.297	174.97561
46.300	172.91463
46.301	167.73684
46.302	173.86364
46.303	178.08824
46.304	172.54167
46.306	174.39394
46.307	174.00000
46.308	171.09091
46.309	176.31250
46.310	174.97143
46.311	173.16667
46.313	173.76829
46.315	173.19512
46.317	173.37805
46.319	172.17647
46.320	173.95833
46.321	171.66667
46.322	174.40385
46.323	178.32769
46.324	172.91250
46.326	177.35484
46.327	173.80000
46.328	172.58974
46.329	193.50000
46.330	172.28788
46.331	166.18750
46.333	179.75610
46.335	173.64634
46.337	172.69854
46.339	179.90909
46.340	175.10000
46.341	170.61905
46.342	176.90000
46.343	168.41304
46.344	170.58333
46.346	173.40541
46.347	169.50000
46.348	172.40541
46.349	180.50000
46.350	170.85833
46.351	176.10250
46.353	173.54878
46.355	172.70732
46.357	172.85366
46.359	173.73913
46.360	174.50000
46.361	171.31034
46.362	174.16667
46.363	177.66667
46.364	176.55000
46.366	173.95455
46.367	177.06250
46.368	171.58537
46.370	176.14634
46.373	175.04878
46.374	168.77273
46.375	173.05000
46.377	175.17073
46.379	175.64706
46.380	174.72917
46.381	171.53500
46.382	182.70000
46.383	174.05172
46.384	176.79167
46.386	175.07692
46.387	177.00000
46.388	171.82927
46.390	174.15385
46.391	182.00000
46.393	174.84146
46.394	170.92600
46.395	174.43903
46.397	172.58537
46.399	175.47619
46.400	173.50000
46.401	170.32857
46.402	175.00000
46.403	170.18519
46.404	171.50000
46.406	173.66216
46.407	175.75000
46.408	173.14415
46.410	173.37805
46.413	173.21951
46.414	174.30435
46.415	173.83333
46.416	179.53846
46.417	174.53571
46.419	171.83333
46.420	172.42857
46.421	177.74286
46.422	176.83333
46.423	175.86364
46.424	175.18750
46.426	170.85366
46.428	176.62195
46.430	175.34146
46.433	174.42683
46.434	178.62963
46.435	169.85714
46.436	173.60000
46.437	173.20833
46.439	178.84000
46.440	176.68750
46.441	176.03659
46.443	170.96774
46.444	171.80000
46.446	179.03846
46.447	183.50000
46.448	176.43902
46.450	175.32927
46.453	180.51220
46.454	178.46000
46.455	179.53125
46.456	181.52381
46.457	177.35000
46.459	182.85484
46.460	188.30000
46.461	181.23077
46.462	183.00000
46.463	182.96970
46.464	182.31250
46.466	187.85366
46.468	184.09756
46.470	186.19512
46.472	185.00000
46.473	188.88333
46.474	186.18182
46.475	189.75000
46.476	189.50000
46.477	191.93750
46.479	187.58621
46.480	188.41667
46.481	190.65854
46.483	195.30769
46.484	202.50000
46.486	192.51220
46.487	193.41176
46.488	195.16667
46.490	197.64634
46.492	194.53333
46.493	198.73077
46.494	194.67742
46.495	194.00000
46.496	198.70370
46.497	201.42857
46.499	193.57143
46.500	189.33333
46.501	194.58537
46.503	193.32432
46.504	195.25000
46.506	188.70732
46.507	187.43333
46.508	192.50000
46.510	187.39024
46.512	187.57143
46.513	185.26471
46.514	186.74359
46.515	186.00000
46.516	185.86957
46.517	182.25000
46.519	184.12903
46.520	177.90000
46.521	182.26829
46.523	181.17073
46.526	181.04878
46.527	176.14286
46.528	179.60000
46.529	171.66667
46.530	179.92105
46.532	178.90476
46.533	180.10000
46.534	177.97297
46.535	185.25000
46.536	175.77419
46.537	182.70000
46.539	176.43243
46.540	182.87500
46.541	179.53659
46.543	176.76829
46.546	174.63415
46.547	178.18966
46.548	173.66667
46.550	176.07317
46.552	172.80000
46.553	174.36538
46.554	174.19512
46.556	176.10606
46.557	175.56250
46.559	173.53846
46.560	174.00000
46.561	172.71667
46.563	175.92683
46.566	173.54878
46.567	173.41379
46.568	172.50000
46.569	180.20588
46.570	173.00000
46.572	173.68000
46.573	174.87500
46.574	173.73171
46.576	177.38710
46.577	171.90000
46.579	173.01351
46.580	166.04545
46.581	176.61765
46.583	174.65854
46.586	171.51220
46.587	174.32432
46.588	175.87500
46.589	176.90909
46.590	171.93333
46.592	172.59524
46.593	172.82500
46.594	174.63415
46.596	173.40541
46.597	182.00000
46.599	173.90244
46.600	173.54348
46.601	175.52778
46.603	175.21951
46.606	175.24390
46.607	173.11429
46.608	180.50000
46.609	172.15217
46.610	176.63889
46.612	177.13793
46.613	175.25000
46.614	176.97561
46.616	174.02857
46.617	167.16667
46.619	175.78205
46.620	179.65517
46.621	181.42857
46.623	176.24390
46.626	176.36585
46.627	180.13415
46.629	173.84211
46.630	184.31818
46.632	175.82000
46.633	177.96875
46.634	180.51220
46.636	179.09756
46.639	176.95122
46.640	182.32000
46.641	180.46875
46.643	178.73171
46.645	179.05556
46.646	181.10938
46.647	182.68293
46.649	180.84783
46.650	182.02778
46.652	184.62963
46.653	183.85714
46.654	185.31707
46.656	183.69231
46.657	190.00000
46.659	183.28049
46.660	187.28571
46.661	191.83333
46.663	183.69512
46.666	182.19512
46.667	187.50000
46.669	183.58065
46.670	182.80000
46.672	186.53030
46.673	183.74074
46.674	188.90909
46.676	185.90244
46.679	188.70732
46.680	185.69697
46.681	191.50000
46.682	184.33333
46.683	189.56250
46.685	181.64706
46.686	189.72917
46.687	186.60976
46.689	187.12963
46.690	179.96429
46.692	182.58065
46.693	184.20690
46.694	183.56818
46.696	180.95122
46.699	182.04878
46.700	179.51282
46.701	168.50000
46.703	177.53659
46.705	179.18182
46.706	180.36667
46.707	176.52439
46.709	174.77143
46.710	170.33333
46.712	177.22973
46.713	173.24074
46.714	175.33333
46.716	173.80488
46.719	173.80488
46.720	173.28205
46.721	176.00000
46.722	169.70588
46.723	176.16667
46.725	175.06522
46.726	173.02778
46.727	172.75610
46.729	172.51613
46.730	177.65000
46.732	174.02857
46.733	173.28205
46.734	169.56250
46.736	174.04878
46.739	172.76829
46.740	171.12195
46.742	172.00000
46.743	175.62500
46.745	170.48000
46.746	173.22727
46.747	171.16667
46.749	174.00000
46.750	168.75000
46.752	171.25641
46.753	174.06061
46.754	172.80000
46.756	173.56098
46.759	173.81256
46.760	171.65854
46.762	172.88235
46.763	174.16667
46.765	169.90476
46.766	172.17143
46.767	166.73077
46.769	169.62857
46.770	175.83333
46.772	172.46770
46.773	170.61674
46.774	165.00000
46.776	167.43902
46.779	168.79268
46.780	171.60976
46.782	167.40741
46.783	171.78571
46.785	170.45000
46.786	171.82667
46.787	171.82143
46.789	170.36585
46.792	168.00000
46.793	171.67568
46.794	183.25000
46.796	168.00000
46.799	168.04878
46.800	172.07317
46.802	166.13043
46.803	165.00000
46.805	169.82000
46.806	169.79787
46.807	170.10000
46.809	167.28049
46.812	168.63415
46.813	171.43902
46.816	168.92683
46.819	170.09259
46.820	170.67857
46.822	168.64516
46.823	171.20000
46.825	170.66667
46.826	169.34615
46.827	172.15000
46.829	169.60976
46.832	169.73171
46.833	170.41463
46.836	169.67073
46.839	169.71154
46.840	166.85000
46.842	166.55556
46.843	175.85714
46.845	169.01724
46.846	164.93878
46.847	164.75000
46.849	170.91463
46.852	167.00000
46.853	165.36585
46.855	170.80000
46.856	172.84615
46.858	171.82353
46.859	168.35714
46.860	163.68750
46.862	170.17143
46.863	163.66667
46.865	174.57143
46.866	166.33721
46.867	162.25000
46.869	166.34146
46.872	168.96341
46.873	166.75610
46.875	167.00000
46.876	167.69118
46.878	165.63636
46.879	167.39091
46.880	165.59375
46.882	170.70968
46.883	162.90000
46.885	166.50000
46.886	170.09184
46.889	168.54878
46.892	170.90385
46.893	170.93333
46.895	166.14286
46.896	170.55000
46.898	169.80435
46.899	171.61702
46.900	177.58333
46.902	168.28788
46.903	171.62500
46.905	168.28571
46.906	172.89362
46.909	169.58537
46.912	168.96000
46.913	172.68750
46.915	167.20588
46.916	168.43750
46.918	168.78947
46.919	171.06780
46.920	174.87500
46.922	166.82051
46.923	155.50000
46.925	169.51282
46.926	170.90698
46.929	166.65854
46.932	169.43939
46.933	173.03125
46.935	168.48000
46.936	164.81250
46.938	171.05556
46.939	170.50980
46.940	169.75000
46.942	168.35135
46.943	167.87500
46.945	169.75676
46.946	170.13333
46.949	169.56098
46.952	168.12500
46.953	168.83333
46.955	170.93478
46.956	169.05556
46.958	169.73913
46.959	165.84746
46.962	170.65854
46.965	166.64000
46.966	167.46875
46.969	169.43902
46.972	168.06081
46.973	161.87500
46.975	168.09677
46.976	168.60000
46.978	167.77419
46.979	166.85294
46.982	167.46154
46.983	163.75000
46.985	167.70833
46.986	166.52941
46.989	166.34146
46.992	168.24359
46.993	162.75000
46.995	167.93548
46.996	168.10000
46.998	170.42424
46.999	169.18367
47.002	169.60976
47.005	169.71094
47.006	172.16667
47.008	169.96154
47.009	169.42857
47.011	173.80000
47.012	164.23077
47.015	166.65517
47.016	176.66667
47.018	168.54839
47.019	166.75000
47.022	172.82927
47.025	168.48780
47.028	187.66667
47.029	175.15789
47.031	175.21429
47.032	167.44118
47.035	173.42857
47.036	168.41667
47.038	168.70270
47.039	172.25000
47.042	169.31707
47.045	171.06098
47.048	171.86842
47.049	172.72727
47.051	175.42857
47.052	170.60000
47.055	174.60606
47.056	178.37500
47.058	175.06061
47.059	173.06250
47.062	173.64634
47.065	176.26829
47.068	171.86667
47.069	172.00000
47.071	178.11765
47.072	178.81250
47.075	174.75641
47.076	169.00000
47.078	181.97436
47.079	157.50000
47.082	177.00000
47.085	181.78049
47.088	182.81579
47.089	178.77273
47.091	182.00000
47.092	183.60000
47.095	184.81081
47.096	179.50000
47.098	187.83784
47.099	184.37500
47.102	189.70732
47.105	192.21951
47.108	196.88889
47.109	191.71429
47.111	194.58621
47.112	195.37500
47.115	200.19512
47.118	197.41463
47.122	205.26829
47.125	197.76829
47.128	195.15217
47.129	198.75000
47.131	196.20000
47.132	201.12500
47.135	191.13231
47.136	188.79000
47.138	192.64634
47.142	184.48780
47.145	187.17073
47.148	183.74774
47.149	182.70000
47.151	180.69697
47.152	186.12500
47.155	176.98780
47.158	176.34146
47.161	178.52722
47.162	175.02406
47.164	174.53846
47.165	175.94643
47.168	176.24074
47.169	174.14286
47.171	173.82759
47.172	176.66667
47.175	177.85366
47.178	173.23171
47.181	172.93333
47.182	176.88462
47.184	175.88235
47.185	168.91667
47.188	174.11429
47.189	166.66667
47.191	171.65714
47.192	170.75000
47.195	172.58537
47.198	171.24390
47.201	167.20000
47.202	172.83333
47.204	171.23077
47.205	172.57143
47.208	170.09677
47.209	173.90000
47.211	172.03030
47.212	177.25000
47.215	169.90244
47.218	174.02439
47.221	170.88095
47.222	172.25000
47.224	173.08696
47.225	177.44444
47.228	173.13514
47.229	173.75000
47.231	174.50000
47.232	180.00000
47.235	172.34146
47.238	174.53659
47.241	176.40000
47.242	168.65385
47.244	174.21053
47.245	174.15909
47.248	170.60256
47.249	169.50000
47.251	174.35135
47.252	169.00000
47.255	169.60976
47.258	171.84146
47.261	170.74000
47.262	167.87500
47.264	170.34483
47.265	168.66667
47.268	169.72973
47.269	168.75000
47.271	170.43590
47.272	170.25000
47.275	170.13415
47.278	171.00000
47.281	170.90476
47.282	170.35000
47.284	171.22000
47.285	169.00000
47.288	171.00000
47.291	169.70732
47.295	171.36585
47.297	169.83333
47.298	170.62500
47.301	168.18966
47.302	172.54167
47.304	171.90909
47.305	168.25000
47.308	168.02564
47.309	158.50000
47.311	170.53659
47.315	170.21951
47.318	169.87805
47.321	171.28000
47.322	175.37500
47.324	168.72581
47.325	173.70000
47.328	171.24390
47.331	170.00000
47.334	168.11111
47.335	170.03125
47.337	170.92105
47.338	167.84091
47.341	169.20370
47.342	171.71429
47.344	168.86486
47.345	165.50000
47.348	170.51220
47.351	169.46341
47.355	170.80488
47.357	174.15385
47.358	168.64286
47.361	171.45714
47.362	169.00000
47.364	169.50000
47.365	174.62500
47.368	171.21951
47.371	169.60976
47.374	167.64706
47.375	173.95833
47.377	169.40000
47.378	172.34375
47.381	169.04839
47.382	177.15000
47.384	171.71429
47.385	170.16667
47.388	170.70732
47.391	171.48780
47.394	170.72727
47.395	173.01667
47.397	170.66667
47.398	172.35000
47.401	174.27027
47.402	172.50000
47.404	172.25610
47.408	171.98780
47.411	173.02439
47.414	170.95652
47.415	168.50000
47.417	172.22414
47.418	170.54167
47.421	170.22857
47.422	164.08333
47.424	171.66667
47.425	146.50000
47.428	168.78049
47.431	173.30488
47.434	172.12000
47.435	168.12500
47.437	174.74074
47.438	178.92857
47.441	172.05128
47.442	178.00000
47.444	175.03659
47.448	173.40244
47.450	180.00000
47.451	171.66667
47.454	171.95238
47.455	177.10000
47.457	172.44828
47.458	169.70833
47.461	173.21622
47.462	168.62500
47.464	169.39024
47.468	171.07317
47.471	170.50000
47.474	171.93103
47.475	173.75000
47.477	170.17143
47.478	180.00000
47.481	173.85366
47.484	173.59756
47.488	173.36585
47.490	176.14286
47.491	175.00000
47.494	174.96000
47.495	169.62500
47.497	173.98485
47.498	181.68750
47.501	173.29268
47.504	175.39024
47.508	173.70732
47.510	174.26471
47.511	174.52083
47.514	175.00000
47.515	173.70000
47.517	173.28205
